"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990806","ligand-gated ion channel signaling pathway","12/693","47/18860",0.25531914893617,6.94851248042737,7.97466811310398,8.83499779029181e-08,1.31356467146629e-05,NA,"GRIA4/GRIN2B/NRXN1/PLCB1/APP/ITPR1/NLGN1/GRID2/GRIA2/MEF2C/CPEB4/GRIK2",12
"GO:0035235","ionotropic glutamate receptor signaling pathway","10/693","31/18860",0.32258064516129,8.7790345854862,8.46598044566937,9.26450757716541e-08,1.33437860697361e-05,NA,"GRIA4/GRIN2B/NRXN1/APP/NLGN1/GRID2/GRIA2/MEF2C/CPEB4/GRIK2",10
"GO:0030048","actin filament-based movement","21/693","147/18860",0.142857142857143,3.88785817357246,6.86510459945997,1.00708986694459e-07,1.40656884749927e-05,NA,"PDE4B/FNBP1L/CACNB2/CTNNA3/ATP2A2/FRMD6/SYNE2/CCDC88C/MYO5A/SCN3A/SCN2A/CACNA1D/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/MYO6/QKI/CACNA2D1",21
"GO:0099172","presynapse organization","13/693","57/18860",0.228070175438596,6.20693147008936,7.68935755606568,1.09593408944439e-07,1.48563535830859e-05,NA,"LRRTM3/PPFIA2/PCDH17/NTRK3/NRXN1/APP/CLASP2/CACNA2D3/NLGN1/IL1RAP/SNCA/GRID2/PTPRD",13
"GO:0097061","dendritic spine organization","15/693","83/18860",0.180722891566265,4.91837479789287,6.98741048170803,3.08560548074085e-07,4.06330161735274e-05,NA,"GRIN2B/CAPRIN2/LRRK2/PPFIA2/SIPA1L1/TANC2/DOCK10/ZMYND8/APP/EPHB1/NLGN1/CTNND2/DTNBP1/MIR30B/PTPRD",15
"GO:0006936","muscle contraction","35/693","372/18860",0.0940860215053763,2.56055175410014,5.93730035304644,3.79471995991694e-07,4.76461690984622e-05,NA,"MTOR/PDE4B/CACNB2/CTNNA3/KCNMA1/KCNA1/ATP2B1/ATP2A2/PRKD1/SLC8A3/SETD3/DTNA/ROCK2/SLC8A1/SCN3A/SCN2A/CHRNA1/HTR2B/GNAS/CACNA1D/SLMAP/STRIT1/FGF12/ANK2/PDE4D/KCNN2/SGCD/KCNIP1/UTRN/CACNA2D1/PIK3CG/DOCK4/KCND2/ASPH/TMOD1",35
"GO:0097479","synaptic vesicle localization","13/693","63/18860",0.206349206349206,5.61579513960466,7.16732122301342,3.82492570328293e-07,4.76461690984622e-05,NA,"BTBD8/LRRK2/PCDH17/CDH2/NRXN1/MAP2/SYN2/CTNNB1/NLGN1/HTT/SNCA/DTNBP1/PRKN",13
"GO:1901879","regulation of protein depolymerization","16/693","96/18860",0.166666666666667,4.53583453583454,6.78342733699125,3.98125434699684e-07,4.82884244350222e-05,NA,"CAMSAP2/ACTN2/EPS8/NAV3/DIAPH3/SPTB/CCDC88C/BMERB1/TAOK1/ADD2/CLASP2/SEMA5A/APC/ASPH/STMN2/TMOD1",16
"GO:0060828","regulation of canonical Wnt signaling pathway","29/693","278/18860",0.10431654676259,2.83897557278852,6.03304368556017,4.61274934809353e-07,5.45132352445207e-05,NA,"BMAL1/PTPRO/CAPRIN2/LRRK2/SCEL/CCDC88C/SMAD3/CDH2/USP34/CCNYL1/FERMT1/STK4/APP/RBMS3/CTNNB1/TBL1XR1/NFKB1/SEMA5A/CTNND2/DAB2/APC/CSNK1G3/FOXO3/PRKN/HECW1/CDK14/TNKS/UBR5/MLLT3",29
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","11/693","45/18860",0.244444444444444,6.65255731922398,7.41452715341074,4.94165271276996e-07,5.69401933828919e-05,NA,"CAMSAP2/NAV3/DIAPH3/CCDC88C/BMERB1/TAOK1/MAP2/CLASP2/SNCA/APC/STMN2",11
"GO:0051966","regulation of synaptic transmission, glutamatergic","14/693","76/18860",0.184210526315789,5.01329080276449,6.84695897399912,5.98250487581283e-07,6.72521096893203e-05,NA,"PLPPR4/TNR/GRIN2B/LRRK2/CACNG4/TSHZ3/NRXN1/CACNG2/GRM7/NLGN1/MEF2C/DTNBP1/GRIK2/PRKN",14
"GO:0099084","postsynaptic specialization organization","12/693","56/18860",0.214285714285714,5.83178726035869,7.0723058848412,6.97231541100944e-07,7.65128612603393e-05,NA,"CSMD2/PPFIA2/NTRK3/CDH2/CRIPT/NRXN1/ZMYND8/GAP43/NLGN1/IL1RAP/GRID2/PTPRD",12
"GO:0051648","vesicle localization","25/693","223/18860",0.112107623318386,3.05100977746718,6.01750554450307,7.52547201275313e-07,8.06625593180911e-05,NA,"BTBD8/FNBP1L/LRRK2/PPFIA2/PCDH17/MYO5A/SMPD3/TANC2/CDH2/SYT4/NRXN1/TRAK2/MAP2/SNAP25/ATP9A/SYN2/CLASP2/CTNNB1/NLGN1/HTT/SNCA/DTNBP1/KIF13A/PRKN/PIK3CG",25
"GO:0097106","postsynaptic density organization","11/693","47/18860",0.234042553191489,6.36946977372509,7.19839447755932,7.93007419149569e-07,8.13348497024519e-05,NA,"CSMD2/PPFIA2/NTRK3/CDH2/CRIPT/NRXN1/ZMYND8/NLGN1/IL1RAP/GRID2/PTPRD",11
"GO:0031346","positive regulation of cell projection organization","34/693","367/18860",0.0926430517711172,2.52128132237124,5.74808550729868,7.94113308008317e-07,8.13348497024519e-05,NA,"MTOR/LRRC7/NEGR1/FNBP1L/EPS8/CAPRIN2/CNTN1/RAP2A/PRKD1/NTRK3/RIT2/ALK/MYO3B/ZMYND8/TIAM1/DSCAM/GOLGA4/ROBO1/P2RY12/SKIL/TNIK/NLGN1/HTT/RAPGEF2/GPM6A/SEMA5A/ENC1/APC/TMEM30A/MAGI2/RP1/STMN2/PTPRD/NTRK2",34
"GO:0050806","positive regulation of synaptic transmission","22/693","181/18860",0.121546961325967,3.30790142944839,6.09346150703217,8.82038015033442e-07,8.83763741584594e-05,NA,"TNR/GPR158/SORCS3/GRIN2B/NALCN/AKAP5/SLC8A3/CACNG4/TSHZ3/NRXN1/SNAP25/APP/CACNG2/NLGN1/SNCA/PPP3CA/DTNBP1/GRIK2/ADAM22/MIR30B/SLC1A1/NTRK2",22
"GO:0046928","regulation of neurotransmitter secretion","15/693","90/18860",0.166666666666667,4.53583453583454,6.56697542839306,9.1521423230569e-07,8.97494126956793e-05,NA,"GPR158/LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/CACNB4/NLGN1/SNCA/PPP3CA/MEF2C/MCTP1/DTNBP1/PRKN/RIMS2",15
"GO:0007269","neurotransmitter secretion","20/693","154/18860",0.12987012987013,3.53441652142951,6.16782759798394,9.63269955760541e-07,9.06063515530681e-05,NA,"GPR158/ABCC8/LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/NRXN1/CACNB4/SNAP25/SYN2/NLGN1/SNCA/PPP3CA/MEF2C/MCTP1/CPLX2/DTNBP1/PRKN/RIMS2",20
"GO:0099643","signal release from synapse","20/693","154/18860",0.12987012987013,3.53441652142951,6.16782759798394,9.63269955760541e-07,9.06063515530681e-05,NA,"GPR158/ABCC8/LRRK2/PPFIA2/ATP2A2/PRKCB/SYT4/NRXN1/CACNB4/SNAP25/SYN2/NLGN1/SNCA/PPP3CA/MEF2C/MCTP1/CPLX2/DTNBP1/PRKN/RIMS2",20
"GO:0001764","neuron migration","23/693","197/18860",0.116751269035533,3.17738662916328,6.00015232928608,1.02162131674837e-06,9.30968874241779e-05,NA,"DAB1/NTNG1/ASTN1/MARK1/FAT3/FLRT2/NTRK3/DCC/CTNNA2/ERBB4/CHL1/TOP2B/CTNNB1/ADGRL3/RAPGEF2/GPM6A/MEF2C/PHACTR1/NRCAM/ELP3/UNC5D/LRP12/NTRK2",23
"GO:0019722","calcium-mediated signaling","26/693","242/18860",0.107438016528926,2.92392639500078,5.88320473940275,1.03014564084033e-06,9.30968874241779e-05,NA,"MTOR/NEGR1/GRIN2B/ITPR2/LRRK2/ATP2A2/KSR2/PRKD1/AKAP5/RIT2/SLC8A1/HTR2B/APP/PCP4/ITPR1/P2RY12/HTT/PPP3CA/ANK2/MCTP1/SGCD/RCAN2/GRIK2/PPP1R9A/ASPH/NCALD",26
"GO:0099003","vesicle-mediated transport in synapse","27/693","259/18860",0.104247104247104,2.83708569422855,5.81427394846976,1.15836423370876e-06,0.000102671168330071,NA,"SGIP1/BTBD8/SUSD4/LRRK2/PPFIA2/ATP2A2/PCDH17/PRKCB/GSG1L/CDH2/SYT4/NRXN1/AAK1/CACNB4/RAPGEF4/SNAP25/SYN2/CTNNB1/NLGN1/USP46/SNCA/PPP3CA/CPLX2/DTNBP1/PRKN/MKLN1/RIMS2",27
"GO:0051962","positive regulation of nervous system development","29/693","291/18860",0.0996563573883162,2.71214848534436,5.74881061569963,1.18665788646944e-06,0.000103194456579955,NA,"MTOR/LRRTM3/CAPRIN2/DCT/PRKCH/HIF1A/FLRT2/NTRK3/NRXN1/LRRTM4/XRCC5/TIAM1/DSCAM/LRRN1/GOLGA4/CTNNB1/ROBO1/EPHB1/SKIL/NLGN1/ETV5/IL1RAP/GRID2/SEMA5A/ADGRB3/QKI/PTPRZ1/PTPRD/NTRK2",29
"GO:0106027","neuron projection organization","15/693","93/18860",0.161290322580645,4.3895172927431,6.39979762194953,1.40965013019754e-06,0.000120316249075564,NA,"GRIN2B/CAPRIN2/LRRK2/PPFIA2/SIPA1L1/TANC2/DOCK10/ZMYND8/APP/EPHB1/NLGN1/CTNND2/DTNBP1/MIR30B/PTPRD",15
