"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032527","protein exit from endoplasmic reticulum","28/5740","51/18860",0.549019607843137,1.80392156862745,3.80245667463552,0.00023555967656666,0.006983284296381,NA,"SEC16B/CRYZL2P-SEC16B/MAP1LC3C/SVIP/OS9/HSP90B1/UBAC2/MIA2/SEL1L/TECPR2/AFG2B/HERPUD1/ERLEC1/GCC2/RHBDD1/HM13/TM9SF4/EDEM2/UBE2G2/TAB1/EDEM1/TMEM30A/UBE2J1/MAP3K7/SLC35D3/INSIG1/DERL1/SEC16A",28
"GO:2000300","regulation of synaptic vesicle exocytosis","28/5740","51/18860",0.549019607843137,1.80392156862745,3.80245667463552,0.00023555967656666,0.006983284296381,NA,"RIMS3/RAP1A/SNAPIN/SYT2/SYT13/SLC4A8/RAP1B/SYT1/PPFIA2/ATP2A2/SV2B/PRKCB/FBXL20/SYT4/PREPL/RAB3GAP1/CACNB4/RAB5A/CSPG5/NLGN1/PPP3CA/SV2C/GPR151/DTNBP1/RIMS1/STXBP5/BRAF/RIMS2",28
"GO:0060996","dendritic spine development","46/5740","96/18860",0.479166666666667,1.57440476190476,3.73197989065837,0.00023575056624476,0.006983284296381,NA,"CDC42/EPHB2/SRGAP2C/SRGAP2/DISC1/ZNF365/CAPRIN1/CAPRIN2/PPFIA2/MAPKAPK5/SIPA1L1/PSEN1/PAFAH1B1/SRCIN1/TANC2/PTPRS/NCK2/ABI2/EPHA4/DOCK10/NGEF/KIF1A/ZMYND8/C21orf91/ITSN1/DSCAM/DIP2A/IQSEC1/ARF4/EPHB1/DHX36/NLGN1/PAK2/PDLIM5/IL2/CTNND2/MEF2C/FSTL4/DTNBP1/HDAC2/SDK1/RELN/WASL/STAU2/PTPRD/LPAR1",46
"GO:1901879","regulation of protein depolymerization","46/5740","96/18860",0.479166666666667,1.57440476190476,3.73197989065837,0.00023575056624476,0.006983284296381,NA,"WDR47/CAPZA1/ARHGEF2/CAMSAP2/ACTN2/SVIL/ADD3/SWAP70/SLN/RDX/EPS8/KIF21A/TWF1/LIMA1/AVIL/NAV3/TRPV4/CCDC88C/TTBK2/MAP1A/TMOD3/BMERB1/TAOK1/MAP1S/SPAST/SPTBN1/ADD2/CLASP1/CLASP2/ATXN7/LMOD3/PIK3CA/ADD1/SEMA5A/MAP1B/F2RL1/APC/SCIN/CAPZA2/LMOD2/DMTN/ASPH/STMN2/TMOD1/GSN/SPTAN1",46
"GO:0150063","visual system development","167/5740","436/18860",0.38302752293578,1.25851900393185,3.61236906944591,0.000237534628890265,0.00700340470946692,NA,"GNB1/SKI/NPHP4/MFN2/EPHB2/GRHL3/CLIC4/PHACTR4/HDAC1/JUN/NFIA/BCAR3/OLFM3/DRAM2/HIPK1/ATF6/PBX1/CRB1/KDM5B/ATP2B4/RD3/PROX1/VIM/PTF1A/NRP1/WT1/CNTF/PLAAT3/TSKU/FZD4/TMEM135/FAT3/MTNR1B/DRD2/CACNA1C/TULP3/CDKN1B/MDM1/FRS2/BBS10/CEP290/KDM2B/ATP8A2/HMGB1/B3GLCT/FREM2/SLITRK6/COL4A1/HIF1A/SMOC1/PSEN1/PROX2/TTLL5/TTC8/MEIS2/SPRED1/FBN1/ALDH1A2/SMAD3/NTRK3/ALDH1A3/ADAMTS18/MAF/MYH10/CRYBA1/NF1/STAT3/NAGLU/ARSG/MYOM1/TGIF1/PTPRM/TWSG1/BCL2/SMG9/ARHGAP35/SOS1/EFEMP1/WDPCP/SPRED2/MEIS1/SLC4A5/CNGA3/NPHP1/RAB3GAP1/ZEB2/GPD2/SP3/NEUROD1/COL5A2/ABI2/FZD5/WNT6/TBC1D20/BFSP1/DZANK1/DSCAM/PKNOX1/NF2/LIMK2/LARGE1/THRB/RARB/TGFBR2/CTNNB1/ADAMTS9/MITF/ARL6/CRYBG3/COL8A1/IMPG2/MYH15/NECTIN3/IFT122/EPHB1/PPP2R3A/P2RY12/PRKCI/SKIL/ACTL6A/CRYGS/DLG1/CC2D2A/PROM1/WDR19/KDR/BMPR1B/BBS7/GPM6A/TENM3/FAT1/NIPBL/HCN1/POC5/MAN2A1/SH3PXD2B/DTNBP1/PRPH2/USP45/HDAC2/TBC1D32/AHI1/CITED2/SDK1/ABCB5/GLI3/EGFR/WNT2/HIPK2/CASP2/CLN8/RP1/CHD7/RDH10/STAU2/CALB1/GRHL2/NFIB/RORB/NTRK2/AGTPBP1/TDRD7/TMOD1/TGFBR1/KLF4/PBX3/SLC25A25",167
"GO:0042147","retrograde transport, endosome to Golgi","49/5740","104/18860",0.471153846153846,1.54807692307692,3.70711819459138,0.000250140768330333,0.0073409367150277,NA,"VAMP3/EVI5/RCSD1/STX6/GOLT1A/VPS26A/DENND5A/RAB6A/ERC1/GOLT1B/VPS29/CLN5/HEATR5A/SNX6/TMEM87A/SNX1/USP7/VPS53/ANKFY1/SPAG9/CLTC/SLC66A2/EIPR1/HEATR5B/PREPL/VPS54/DCTN1/GCC2/TMEM87B/PIKFYVE/SNX5/ATP9A/TRAPPC10/CLTCL1/ARL8B/RBSN/TBC1D5/TBC1D23/RAB7A/RAB6B/TBC1D14/ARFIP1/RHOBTB3/TRIM27/SNX3/PRKN/WIPF3/RIC1/RAB14",49
"GO:0006986","response to unfolded protein","67/5740","152/18860",0.440789473684211,1.44830827067669,3.67056757115836,0.000251647097905881,0.00735111038537042,NA,"MFN2/CTH/DNAJB4/ATF6/EDEM3/ATF3/ABCB10/AKT3/OPTN/CREBZF/CUL5/HSPA8/TM7SF3/OS9/TMBIM4/FICD/KBTBD6/SERP2/TMTC4/ERO1A/JKAMP/HSP90AA1/PARP16/AMFR/HERPUD1/MBTPS1/ERN1/PTPN2/EPG5/PIAS2/DNAJB1/AKT2/EIF2AK2/ERLEC1/EIF2AK3/NCK2/UBXN4/GORASP2/NFE2L2/DNAJC10/HSPD1/HSPE1/RHBDD1/EDEM2/PTPN1/VAPB/EDEM1/STT3B/MANF/SERP1/HSPB3/PIK3R1/THBS4/CREBRF/RACK1/UFL1/PRKN/PACRG/HERPUD2/CREB3L2/TRAM1/DERL1/ERMP1/DNAJA1/ERP44/HSPA5/TOR1B",67
"GO:0006520","amino acid metabolic process","115/5740","286/18860",0.402097902097902,1.32117882117882,3.62014157166727,0.000253671595234989,0.00737625799171832,NA,"LRRC47/PARK7/HMGCL/YARS1/CTH/KYAT3/DPYD/DBT/SARS1/PHGDH/GLUL/NMNAT2/ATP2B4/EPRS1/IARS2/MTR/FH/KMO/ADSS2/GAD2/PCBD1/GLUD1/GOT1/ACADSB/OAT/ACCSL/FOLH1/GLYAT/NADSYN1/NARS2/TYR/NOX4/FOLH1B/ACAT1/PTS/RIMKLB/ART4/BCAT1/YARS2/SLC38A1/MARS1/TPH2/SDS/DCT/MTHFD1/ARG2/DLST/GSTZ1/DGLUCY/BLOC1S6/MTHFS/TARS3/ABAT/QPRT/GCSH/ASPA/MIR21/ENOSF1/NARS1/DARS1/HNMT/KYNU/GAD1/ASNSD1/HIBCH/GLS/MARS2/CPS1/FARSB/HAO1/GSS/SERINC3/UPB1/LARS2/PCCB/PLOD2/MCCC1/QDPR/MTHFD2L/ENOPH1/PPM1K/SLC39A8/GATB/AADAT/MTRR/AGXT2/SLC1A3/MCCC2/BHMT/SERINC5/CDO1/LARS1/FARS2/ALDH5A1/MMUT/GCLC/BCKDHB/RARS2/QRSL1/DDO/ALDH8A1/HIBADH/DLD/MSRA/IDO2/ADHFE1/AZIN1/GLDC/ALDH1A1/CARNMT1/PSAT1/AUH/IARS1/BAAT/KYAT1",115
"GO:0006623","protein targeting to vacuole","30/5740","56/18860",0.535714285714286,1.76020408163265,3.76831716198996,0.000255127366467435,0.00738471404583137,NA,"VPS13D/UBR4/NCOA4/AP3M1/ATE1/KAT5/HSPA8/GNPTAB/VPS37B/NAGPA/VPS4A/VPS53/BECN1/GGA3/PIK3C3/VPS54/GCC2/CSNK2A1/RAB7A/PIK3R4/VPS8/SCARB2/AP3B1/ZFYVE16/SQSTM1/VPS41/SMURF1/VPS37A/CLU/SNX16",30
"GO:0031023","microtubule organizing center organization","71/5740","163/18860",0.43558282208589,1.43120070113935,3.65709006002809,0.000258451156375874,0.00744691763757575,NA,"CDK11A/CROCC/USP33/SSX2IP/SLC16A1/PDE4DIP/SDCCAG8/CDK1/C10orf90/CKAP5/C2CD3/UVRAG/CHORDC1/CEP295/CCDC15/TUBA1A/CDK2/MDM1/PPP1R12A/NIN/TRIM69/CEP152/BCL2L10/CCP110/PAFAH1B1/KIAA0753/NDEL1/CHMP1B/CEP76/CEP192/HAUS1/VPS4B/CCDC102B/RTTN/PARD6G/DNM2/ROCK2/XPO1/CEP68/DCTN1/CHMP3/GCC2/CLASP1/KIF3B/CEP250/KAT2B/CLASP2/PDCD6IP/CTNNB1/KIF15/CHMP2B/CCNL1/PKD2/MAP9/CEP72/CDC20B/POC5/CETN3/CEP120/KIF3A/FBXW11/KIF25/HEPACAM2/ARHGEF10/MCPH1/PCM1/UBXN2B/TMEM67/STK3/CHMP5/CDK5RAP2",71
"GO:0051168","nuclear export","75/5740","174/18860",0.431034482758621,1.41625615763547,3.64859351478025,0.000261307485252691,0.00749514999555116,NA,"PARK7/KHDRBS1/ADAR/DHX9/SMG7/TPR/ZC3H11B/NUP133/FRAT1/NUP98/NUP160/NXF1/FAM76B/DDX25/WNK1/MAGOHB/CDKN1B/SARNP/XPOT/MDM2/CPSF6/WASHC4/PTPN11/XPO4/PCID2/METTL3/PABPN1/PRKD1/NEMF/NRDE2/CTDSPL2/XPO6/NUP93/YWHAE/NCBP3/CASC3/THOC1/CALR/AKAP8L/XPO1/RANBP2/IL1B/IWS1/SSB/STRADB/BARD1/AGFG1/CSE1L/RAE1/MCM3AP/RANGAP1/SETD2/THOC7/GSK3B/NMD3/FYTTD1/YTHDC1/SDAD1/EIF4E/RIOK2/HSPA9/PRP4K/ATXN1/SRSF3/XPO5/HNRNPA2B1/POM121/POM121C/SEM1/SMURF1/RBM33/ENY2/NCBP1/ANP32B/NUP214",75
"GO:0002244","hematopoietic progenitor cell differentiation","61/5740","136/18860",0.448529411764706,1.47373949579832,3.66739839331381,0.000263310887473798,0.00751859331394776,NA,"YTHDF2/ADAR/PRRC2C/PTPRC/DHTKD1/LIPA/MMP21/KAT5/JAM3/LMBR1L/SP7/RLIG1/HMGB1/N4BP2L2/LIG4/PCID2/METTL3/SOS2/SLC8A3/PSEN1/EML1/CHD2/SMPD3/TNFRSF13B/TOP2A/WDR7/BCL2/SERPINB12/EEF2/EIF2AK2/SOS1/SP3/ATF2/NFE2L2/XRCC5/ITCH/DHX36/RBM47/KIT/KDR/FST/AP3B1/TENT2/FNIP1/HSPA9/UFL1/CITED2/DACT2/ANLN/SBDS/CDK6/PUS7/BRAF/AGPAT5/ESCO2/PRKDC/LYN/EXT1/ZFAT/MLLT3/ABL1",61
"GO:0008654","phospholipid biosynthetic process","104/5740","255/18860",0.407843137254902,1.34005602240896,3.61621366189793,0.000264544427722092,0.00751994227502395,NA,"FABP3/SCP2/PIGK/SH3GLB1/HMGCS2/PIP5K1A/PMVK/ETNK2/PIK3C2B/LPGAT1/BPNT1/ITPKB/GGPS1/PIP4K2A/SGMS1/SAMD8/PI4K2A/INPP5F/ZRANB1/FAR1/OSBP/PLAAT3/KAT5/CHKA/UVRAG/RAB38/MTMR2/ATM/PIK3C2G/ETNK1/CHPT1/MVK/PITPNM2/MTMR6/DGKH/SPTLC2/TTC7B/CDIPT/LPCAT2/PLD6/PIP4K2B/BECN1/DGKE/ABCA8/VAPA/MPPE1/PIK3C3/PIGN/PLA2G4C/SH3YL1/MBOAT2/LPIN1/EFR3B/PIGF/INPP4A/ORMDL1/INPP1/PGAP1/HYCC2/PIKFYVE/ACSL3/HTR2B/DGKD/CDS2/PIGU/SYNJ1/HDHD5/PI4KA/MTMR3/PISD/TAMM41/ABHD5/SACM1L/IP6K2/IP6K1/PIK3R4/PIK3CB/PLD1/PIK3CA/CWH43/SRD5A3/PRKAA1/HMGCS1/PIK3R1/HEXB/SERINC5/ADGRF5/FIG4/SERINC1/SERAC1/AGPAT4/DGKB/HYCC1/PIK3CG/DGKI/AGPAT5/MTMR7/BPNT2/FABP5/PTDSS1/SPTLC1/PGAP4/SLC44A1/TMEM38B",104
"GO:0008380","RNA splicing","185/5740","490/18860",0.377551020408163,1.24052478134111,3.56822021508038,0.000272006567135332,0.00769754298692352,NA,"CDK11A/SRSF10/SRRM1/RSRP1/SRSF4/KHDRBS1/SFPQ/THRAP3/SNIP1/RRAGC/RNU5D-1/SRSF11/ZNF326/PTBP2/PRPF38B/WDR77/DDX20/TTF2/RNVU1-19/RNVU1-2A/RNVU1-7/PRPF3/CELF3/TADA1/ILDR2/DHX9/TSEN15/IVNS1ABP/TAF5L/HNRNPU/RBM17/CELF2/HNRNPH3/FRA10AC1/SMNDC1/RBM20/NUP98/RBMXL2/WT1/SF1/SF3B2/CWC15/CWF19L2/RBM7/HSPA8/MAGOHB/DDX47/WBP11/STRAP/SCAF11/SLC38A2/PRPF40B/ZCCHC8/SFSWAP/WBP4/ZC3H13/HNRNPA1L2/MBNL2/ARGLU1/HNRNPC/METTL3/RBM23/ACIN1/NOVA1/PRPF39/RTRAF/RBM25/SNW1/ZC3H14/NRDE2/AQR/FAM98B/MFAP1/SNRPA1/RBFOX1/HNRNPA1L3/USB1/ESRP2/PRMT7/METTL16/NSRP1/TAF15/CDK12/CASC3/LUC7L3/SRSF1/DDX42/ERN1/RBFOX3/THOC1/METTL4/SNRPD1/TXNL4A/RNU6-9/ILF3/AKAP8L/SUGP2/SNRPA/NOVA2/TSEN34/DDX1/HNRNPLL/SRSF7/THUMPD2/CRIPT/SNRNP27/TIA1/ZNF638/GCFC2/USP39/SNRNP200/RNU4ATAC/IWS1/PRPF40A/CIRSR/HNRNPA3/CWC22/SF3B1/CLK1/SNRPB2/CRNKL1/RALY/AAR2/CTNNBL1/DHX35/PAXBP1/DYRK1A/RRP1B/RBFOX2/DDX17/TSEN2/KAT2B/USP4/THOC7/ATXN7/PPP4R2/DBR1/MBNL1/CCNL1/RSRC1/TRA2B/PPARGC1A/DHX15/RBM47/YTHDC1/LSM6/PLRG1/MTREX/CWC27/PPWD1/SREK1/PIK3R1/ARB2A/DDX46/GEMIN5/PRP4K/RBM24/DHX16/SRSF3/SUPT3H/KHDRBS2/SYNCRIP/SRSF12/CDC40/QKI/TRA2A/HNRNPA2B1/CDK13/RBM48/TRRAP/SRPK2/PUS7/LSM8/RBM28/LUC7L2/LSM1/TGS1/PABPC1/ENY2/KHDRBS3/PSIP1/HNRNPK/HABP4/NCBP1/PTBP3",185
"GO:0072665","protein localization to vacuole","50/5740","107/18860",0.467289719626168,1.53538050734312,3.67339326913246,0.000278682952279693,0.00785142770889321,NA,"VPS13D/UBR4/RRAGC/SH3GLB1/GBP1/STAM/NCOA4/AP3M1/ATE1/KAT5/HSPA8/KICS2/GNPTAB/VPS37B/UBE3A/NAGPA/VPS4A/VPS53/NLK/BECN1/GGA3/RPTOR/PIK3C3/RNF152/ROCK2/RTN4/VPS54/GCC2/STAM2/GPR155/SH3BP4/CSNK2A1/DEPDC5/RAB7A/PIK3R4/MFSD1/VPS8/SCARB2/PRKAA1/AP3B1/ZFYVE16/SQSTM1/LMBRD1/VPS41/YWHAG/SMURF1/VPS37A/CLU/SNX16/MVB12B",50
"GO:0006282","regulation of DNA repair","97/5740","236/18860",0.411016949152542,1.35048426150121,3.58373922076924,0.000302475122835691,0.00847151851917325,NA,"MAD2L2/KDM1A/ARID1A/RPA2/EYA3/USP1/TADA1/DHX9/UCHL5/PARP1/TAF5L/FMN2/FH/FBH1/EPC1/ERCC6/ZNF365/SLF2/KAT5/KMT5B/FAM168A/BKGD/ATM/RAD52/RAD51AP1/ARID2/HELB/YEATS4/UBE2N/EP400/HMGB1/DPF3/PPP4R3A/TP53BP1/MORF4L1/CREBBP/BCL7C/BRD7/TERF2/SMARCE1/KAT7/MBTD1/RECQL5/SMCHD1/SPIRE1/INO80C/XRCC1/BABAM2/PPP4R3B/ACTR2/EPC2/RIF1/INO80D/BARD1/CSNK2A1/PCNA/SHLD1/UBE2V1/TAF4/SETMAR/KAT2B/TOP2B/WDR48/SETD2/SMARCC1/PBRM1/ACTR8/ATXN7/PPP4R2/RUVBL1/ATR/ACTL6A/NSD2/ABRAXAS1/SETD7/MARCHF6-DT/ERCC8/DEK/RNF8/SUPT3H/CGAS/EYA4/ARID1B/EGFR/BCL7B/TRRAP/TAF6/POT1/TEX15/SPIDR/PRKDC/EYA1/NBN/ENY2/TAF2/SMARCA2/ABL1",97
"GO:0048284","organelle fusion","78/5740","183/18860",0.426229508196721,1.40046838407494,3.6007136059809,0.000304767316329724,0.00847151851917325,NA,"VAMP3/MFN2/STX12/KIAA0319L/OMA1/MIGA1/VAV3/SNAPIN/MSTO1/SYT11/VAMP4/STX6/SYT2/PIP4K2A/CDK1/SYT9/SYT13/MTCH2/STX3/UVRAG/CLSTN3/C2CD5/SYT1/EEA1/USP30/RPH3A/STXBP6/ATL1/ADCK1/VPS39/SNAP23/SPG11/CPLX3/VPS4A/ZNRF1/RPH3AL/ANKFY1/STX8/PLD6/PIP4K2B/PLEKHM1/HID1/CHMP1B/AFG3L2/SYT4/CPLX4/GRIK5/LDAH/ATL2/CHMP3/TGFBRAP1/PIKFYVE/SNAP25/TOM1/ARL8B/ERC2/CHMP2B/STX19/RAB7A/MFN1/PARL/VPS8/OPA1/YIPF7/USO1/SNCA/YIPF5/CPLX2/STX7/PRKN/VPS41/CHCHD3/RAB2A/VCPIP1/GDAP1/C9orf72/CHMP5/RAB14",78
"GO:0035249","synaptic transmission, glutamatergic","51/5740","110/18860",0.463636363636364,1.52337662337662,3.64131614269926,0.000308625307787349,0.00847151851917325,NA,"PLPPR4/TNR/DISC1/KMO/GRID1/NPS/ABCC8/GRM5/GRIA4/DRD2/CLSTN3/GRIN2B/SLC38A2/SYT1/PSEN1/GRIN2A/CACNG3/CDH8/NF1/GRIK5/NAPA/NRXN1/VPS54/RAB3GAP1/CACNB4/NAPB/DSCAM/GRM7/CCR2/DRD3/NLGN1/FXR1/GRID2/GRIA2/CLCN3/HCN1/HOMER1/MEF2C/NR3C1/GRIA1/DRD1/DTNBP1/GRIK2/GRM1/PRKN/GRM3/RELN/GRM8/PTK2B/EXT1/UNC13B",51
"GO:0046785","microtubule polymerization","51/5740","110/18860",0.463636363636364,1.52337662337662,3.64131614269926,0.000308625307787349,0.00847151851917325,NA,"STMN1/PDE4DIP/NME7/CAMSAP2/CDK1/BLOC1S2/CKAP5/CSTPP1/NUMA1/PAK1/CDKN1B/KIF21A/TUBA1A/NAV3/TRPV4/CLIP1/SLAIN1/ARHGEF7/TOGARAM1/NIN/TUBGCP5/TUBGCP4/TPPP3/NDEL1/MAPT/CEP192/TPGS2/HAUS1/SKA1/TUBB4A/ANKRD53/DCTN1/CLASP1/MAP2/TUBB1/DYRK1A/PCNT/CLASP2/MAP4/SNCA/TPPP/MAP1B/PPP2CA/RANBP9/FBXO5/AKAP9/MET/PPP2CB/STMN2/CDK5RAP2/ABL1",51
"GO:0090130","tissue migration","51/5740","110/18860",0.463636363636364,1.52337662337662,3.64131614269926,0.000308625307787349,0.00847151851917325,NA,"MTOR/MACF1/TACSTD2/JUN/PKN2/PROX1/DUSP10/NANOS1/DOCK1/PTPRR/CORO1C/PTPN11/ARHGAP5/HIF1A/EVL/FGF7/RAB11A/ROCK1/MAPRE2/SMAD4/PKN1/PRKCE/RTN4/WDPCP/MAP4K4/EPB41L5/CLASP1/ZEB2/FERMT1/SRC/IQSEC1/CAPN7/TGFBR2/CLASP2/PTPRG/KIT/ARSB/MACIR/MCC/HBEGF/DAAM2/SASH1/ANLN/DOCK5/ADAM9/GRHL2/ENPP2/PTK2/KANK1/GLIPR2/EPB41L4B",51
"GO:0030516","regulation of axon extension","41/5740","84/18860",0.488095238095238,1.60374149659864,3.66806894988811,0.00030871127589983,0.00847151851917325,NA,"MACF1/TNR/DISC1/NRP1/ZFYVE27/SHTN1/CTTN/PAK1/DIP2B/RAB21/RNF6/SEMA6D/ISLR2/NTRK3/MT3/CDH1/PAFAH1B1/MAPT/PTPRS/DNM2/RTN4/BCL11A/TTL/MAP2/FN1/ADNP/DSCAM/CLASP2/GOLGA4/GSK3B/RYK/MAP3K13/RUFY3/SEMA5A/MAP1B/CDKL3/KIAA0319/SEMA3A/SMURF1/IFRD1/ABL1",41
"GO:0001764","neuron migration","83/5740","197/18860",0.421319796954315,1.38433647570703,3.58676024448238,0.000313643850837629,0.00855463832995536,NA,"WASF2/KIAA0319L/NTNG1/CELSR2/LRIG2/SRGAP2C/ARHGEF2/ASTN1/ASPM/NAV1/SRGAP2/MARK1/DISC1/SDCCAG8/ABI1/NRP1/PRKG1/KIF20B/SHTN1/MARK2/FAT3/CUL5/DRD2/ROBO3/TUBA1A/PSEN1/ALKBH1/FLRT2/HSP90AA1/ZNF609/NEO1/NTRK3/YWHAE/PAFAH1B1/NDEL1/MYH10/SOCS7/STAT3/DCC/ADAM17/CTNNA2/NR4A2/SATB2/ABI2/NRP2/ERBB4/DNER/LARGE1/TOP2B/CTNNB1/IGSF10/CCKAR/APBB2/ADGRL3/UNC5C/RAPGEF2/SH3RF1/GPM6A/NIPBL/MAP1B/MEF2C/SPOCK1/DRD1/PHACTR1/KIAA0319/MDGA1/FILIP1/FYN/CEP85L/PEX7/AUTS2/SEMA3E/SEMA3A/RELN/FEZF1/PCM1/PTK2B/ELP3/MATN2/LRP12/PLAA/NTRK2/ASTN2",83
"GO:0061640","cytoskeleton-dependent cytokinesis","57/5740","126/18860",0.452380952380952,1.48639455782313,3.62332324856489,0.000314439301290361,0.00855463832995536,NA,"LUZP1/STMN1/SHCBP1L/FMN2/ANK3/ZNF365/KIF20B/EXOC6/DCDC1/WNK1/RACGAP1/CIT/SPART/EXOC5/RAB11A/IQGAP1/RAB11FIP3/VPS4A/IST1/MYH10/TTC19/BIRC5/CHMP1B/SPIRE1/ROCK1/VPS4B/ROCK2/RHOB/SPAST/SPTBN1/ACTR2/ANKRD53/EXOC6B/STAMBP/CHMP3/MITD1/SEPTIN10/ORC4/SEPTIN2/CECR2/MTMR3/PDCD6IP/CHMP2B/SEPTIN11/MAP9/SNX18/RASA1/APC/TRIM36/EFHC1/SNX9/SEPTIN7/ANLN/ALKBH4/EXOC4/WASHC5/CHMP5",57
"GO:0031109","microtubule polymerization or depolymerization","67/5740","153/18860",0.437908496732026,1.43884220354809,3.60495948617474,0.000315970007530548,0.00855954648605191,NA,"STMN1/WDR47/PDE4DIP/ARHGEF2/NME7/CAMSAP2/CCSAP/CDK1/BLOC1S2/CKAP5/CSTPP1/NUMA1/PAK1/CDKN1B/KIF21A/TUBA1A/NAV3/TRPV4/CLIP1/SLAIN1/ARHGEF7/TOGARAM1/NIN/CCDC88C/TUBGCP5/TTBK2/TUBGCP4/MAP1A/BMERB1/TPPP3/NDEL1/TAOK1/MAPT/CEP192/MAPRE2/TPGS2/HAUS1/SKA1/TUBB4A/MAP1S/SPAST/ANKRD53/DCTN1/CLASP1/NCKAP5/MAP2/TUBB1/DYRK1A/PCNT/CLASP2/MAP4/ATXN7/SNCA/TPPP/KIF2A/MAP1B/APC/PPP2CA/RANBP9/STMND1/FBXO5/AKAP9/MET/PPP2CB/STMN2/CDK5RAP2/ABL1",67
"GO:0002200","somatic diversification of immune receptors","39/5740","79/18860",0.493670886075949,1.62206148282098,3.66467832486095,0.000319311624615177,0.00861326122738556,NA,"MAD2L2/ADAR/TNFSF4/PTPRC/SWAP70/RAG1/KMT5B/ATM/SLC15A4/HMGB1/LIG4/TP53BP1/ATAD5/ERCC1/MSH2/MSH6/SANBR/RIF1/HSPD1/SHLD1/SAMHD1/CTNNBL1/CD40/MCM3AP/MLH1/DCAF1/NFKBIZ/HMCES/BCL6/NSD2/IL2/HMGB2/MSH3/XRCC4/NDFIP1/RNF8/PMS2/PRKDC/NBN",39
"GO:0018209","peptidyl-serine modification","37/5740","74/18860",0.5,1.64285714285714,3.6648949749601,0.000326803283216938,0.00874095363844796,NA,"MAD2L2/MAPK8/ERCC6/HIPK3/ATM/CREBL2/CDK2/TBK1/TTBK2/RPS6KB1/TLK2/ROCK1/PRKCE/STK39/PIKFYVE/CNOT9/TOP1/STK4/MORC3/RAF1/PRKCD/GSK3B/PDCD10/PAQR3/NSD1/RIPK1/CNKSR3/EGFR/LMTK2/SRPK2/HIPK2/BRAF/TNKS/DMTN/IKBKB/PRKDC/TGFBR1",37
"GO:0032206","positive regulation of telomere maintenance","37/5740","74/18860",0.5,1.64285714285714,3.6648949749601,0.000326803283216938,0.00874095363844796,NA,"UCHL5/NEK7/NVL/PRKCQ/ATM/PTGES3/MAPKAPK5/HSP90AA1/PARN/TERF2/INO80C/ERCC1/CCT4/CCT7/INO80D/CCT8/MAPK1/CTNNB1/GNL3/ACTR8/RUVBL1/ATR/DHX36/ACTL6A/HNRNPD/NAF1/CCT5/FBXO4/PPP1R10/PKIB/TCP1/MAP3K4/HNRNPA2B1/POT1/TNKS/NBN/KLF4",37
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","35/5740","69/18860",0.507246376811594,1.66666666666667,3.6694983687493,0.000330199434550128,0.00879468157820698,NA,"STMN1/PDE4B/RGS4/RGS13/RGS2/ATP2B4/RGS7/GPR158/INPP5A/ARRB1/GRM5/DRD2/PDE3A/BICD1/CRY1/CRTC3/RPH3AL/APLP1/GIPR/SAG/ADA/YWHAB/APP/ROBO1/DRD3/SLIT2/SNCA/PPP3CA/PDE4D/ARRDC3/ADRB2/SLIT3/MRAP2/SERPINE1/MET",35
"GO:0007034","vacuolar transport","76/5740","178/18860",0.426966292134831,1.40288924558587,3.57217190993599,0.000339168316759942,0.00897674606901648,NA,"VPS13D/UBR4/TMEM50A/HOOK1/LEPROT/SNX27/SNAPIN/LYST/STAM/NCOA4/AP3M1/LIPA/ATE1/KAT5/HSPA8/CCDC91/SCYL2/GNPTAB/VPS37B/NDFIP2/VPS39/NAGPA/CLEC16A/AKTIP/VPS4A/AP1G1/VPS53/ANKFY1/BECN1/PLEKHM1/GGA3/RAB12/CHMP1B/NPC1/PIK3C3/EPG5/VPS4B/RHOB/VPS54/CHMP3/TGFBRAP1/GCC2/STAM2/TRAK2/CSNK2A1/SLC17A9/TMEM50B/ARL8B/RBSN/CHMP2B/RAB7A/PIK3R4/MFSD1/VPS8/SCARB2/AP3B1/ARSB/ZFYVE16/AP3S1/NDFIP1/ADRB2/SQSTM1/KIF13A/IGF2R/PRKN/VPS41/SMURF1/VPS37A/CLU/HOOK3/SNX16/ATP6V0D2/PLEKHF2/C9orf72/CHMP5/MVB12B",76
