"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000114","regulation of establishment of cell polarity","9/1791","24/18860",0.375,3.94891122278057,4.68248141408473,0.000214440506529517,0.0128243235083213,NA,"ABL2/SHTN1/RAP1B/ROCK1/ROCK2/RICTOR/ARFGEF1/CYRIB/ABL1",9
"GO:0006686","sphingomyelin biosynthetic process","6/1791","11/18860",0.545454545454545,5.74387086949901,5.09786262547188,0.000220593501442618,0.0128243235083213,NA,"SGMS1/SAMD8/OSBP/SPTLC2/ABCA8/VAPA",6
"GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","6/1791","11/18860",0.545454545454545,5.74387086949901,5.09786262547188,0.000220593501442618,0.0128243235083213,NA,"GNB1/GNAL/GNAS/DRD3/ADCY5/DRD1",6
"GO:1990709","presynaptic active zone organization","6/1791","11/18860",0.545454545454545,5.74387086949901,5.09786262547188,0.000220593501442618,0.0128243235083213,NA,"ERC1/PCDH17/NRXN1/ERC2/CAST/RIMS1",6
"GO:0042391","regulation of membrane potential","69/1791","474/18860",0.145569620253165,1.53291068563634,3.80630035528428,0.000221605728500455,0.0128243235083213,NA,"NOS1AP/KCNH1/CNIH3/KCNK1/ACTN2/RGS7/KIF5B/ANK3/CTNNA3/INSYN2A/NPS/MTMR2/GRIA4/BCO2/GRIN2B/SLC4A8/SCN8A/KCNMB4/ATP2A2/SLC8B1/SPART/NALCN/AKAP6/PSEN1/NTRK3/GRIN2A/KCNJ2/NRXN1/RAB3GAP1/CACNB4/SCN2A/CHRNA1/CREB1/ZMYND8/APP/KCNH8/CACNA1D/SLMAP/GSK3B/NLGN1/FGF12/DLG1/GPRIN3/SNCA/GRID2/PPP3CA/PPA2/ANK2/CAMK2D/GRIA2/NNT/KCTD16/GABRB2/DRD1/ATXN1/GCLC/RIMS1/KCNQ5/POPDC3/AKAP7/ABCB5/FZD9/CACNA2D1/RELN/KCND2/BNIP3L/UNC13B/GNA14/ABL1",69
"GO:0007611","learning or memory","46/1791","284/18860",0.161971830985915,1.70563301641226,3.88119127092073,0.000228548834547585,0.0130951693616522,NA,"TNR/ITGA8/NPS/PICALM/GRIN2B/TUBA1A/PSEN1/NRXN3/MEIS2/RASGRF1/GRIN2A/SPECC1/NF1/NRXN1/TANC1/SCN2A/CREB1/SNAP25/APP/S100B/MAPK1/DRD3/HTT/ATP8A1/PJA2/CAMK4/KCTD16/DRD1/DTNBP1/ATXN1/RCAN2/ADGRF1/ADGRB3/SGK1/EPM2A/FZD9/RELN/PTN/BRAF/CNTNAP2/CSMD1/DDHD2/VDAC3/MUSK/BRINP1/ABL1",46
"GO:0071868","cellular response to monoamine stimulus","16/1791","64/18860",0.25,2.63260748185371,4.2378163796415,0.000242475957698757,0.0137569447764971,NA,"GNB1/PRKD1/RGS9/GNAL/MBD2/HTR2B/GNAS/APP/DRD3/GSK3B/ADCY5/DRD1/DTNBP1/HDAC2/GNA14/ABL1",16
"GO:0010508","positive regulation of autophagy","32/1791","176/18860",0.181818181818182,1.91462362316634,3.94881604673682,0.000250350327242538,0.0138028571912992,NA,"VPS13D/TMEM59/SH3GLB1/ATF6/OPTN/PIP4K2A/WAC/CCNY/AMBRA1/UVRAG/ATM/TBK1/FOXO1/PRKD1/SPTLC2/ROCK1/RNF152/RAB3GAP1/FYCO1/GSK3B/PIK3CB/HTT/SNX18/CSNK1A1/MAP3K7/UFL1/FOXO3/SESN1/EPM2A/BNIP3L/RB1CC1/RIPK2",32
"GO:1902905","positive regulation of supramolecular fiber organization","32/1791","176/18860",0.181818181818182,1.91462362316634,3.94881604673682,0.000250350327242538,0.0138028571912992,NA,"WASF2/PDE4DIP/PROX1/ACTN2/NUMA1/PAK1/NAV3/CLIP1/PRKD1/FERMT2/PSEN1/EVL/SKA1/ROCK2/PRKCE/CCDC88A/NCK2/CLASP1/ABI2/APP/CD47/DLG1/LIMCH1/SEMA5A/RICTOR/WASF1/SNX9/BRAF/TGFBR1/LPAR1/CDK5RAP2/ABL1",32
"GO:0051656","establishment of organelle localization","60/1791","400/18860",0.15,1.57956448911223,3.7950630800559,0.000250440643699052,0.0138028571912992,NA,"KIF1B/BTBD8/FNBP1L/STXBP3/GPSM2/DNM3/MARK1/STAM/ARHGAP21/KIF5B/EXOC6/LIN7C/NUMA1/RAB6A/GAB2/CBL/BORCS5/DNM1L/TUBA1A/PPFIA2/EXOC5/PSEN1/RASGRP1/MYO5A/TANC2/SKA1/TRAPPC12/LRPPRC/EXOC6B/CLASP1/TRAK2/PARD3B/SNAP25/ATP9A/CLASP2/CTNNB1/FYCO1/TBC1D23/NMD3/PDCD10/NLGN1/OPA1/DLG1/HTT/SNCA/BBS7/TRAPPC13/AP3B1/DTNBP1/KIF13A/WASF1/RABGEF1/EXOC4/PCM1/TACC1/YWHAZ/FAM91A1/UNC13B/AGTPBP1/CDK5RAP2",60
