"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045190","isotype switching","27/5817","55/18860",0.490909090909091,1.59163580102208,2.93439947979642,0.0034716641717862,0.0451131405163753,NA,"MAD2L2/TNFSF4/PTPRC/SWAP70/KMT5B/SLC15A4/LIG4/TP53BP1/ATAD5/ERCC1/MSH2/MSH6/SANBR/RIF1/HSPD1/SHLD1/CD40/MLH1/NFKBIZ/HMCES/BCL6/NSD2/IL2/NDFIP1/RNF8/PMS2/NBN",27
"GO:0010591","regulation of lamellipodium assembly","21/5817","40/18860",0.525,1.70216606498195,2.96879450659877,0.0034800955533219,0.0451131405163753,NA,"MTOR/CDC42/WASF2/TWF1/AVIL/HSP90AA1/CYFIP1/ACTR2/NCKAP1/MSTN/ABI2/ARPC2/BRK1/PIK3CA/SLIT2/PIK3R1/FER/FSCN1/AUTS2/DMTN/CLRN1",21
"GO:0048753","pigment granule organization","21/5817","40/18860",0.525,1.70216606498195,2.96879450659877,0.0034800955533219,0.0451131405163753,NA,"SNAPIN/LYST/AP3M1/BLOC1S2/HPS6/HPS5/RAB38/BLOC1S6/AP1G1/BCL2/ZEB2/PIKFYVE/AP1S3/ASIP/HPS4/HPS3/AP3B1/AP3S1/DTNBP1/KIF13A/TYRP1",21
"GO:0010634","positive regulation of epithelial cell migration","25/5817","50/18860",0.5,1.62111053807805,2.9368354727329,0.0035474830617359,0.0457062909112681,NA,"MTOR/JUN/DOCK1/ARHGAP5/HIF1A/FGF7/RAB11A/MAPRE2/PRKCE/RTN4/MAP4K4/EPB41L5/CLASP1/SRC/IQSEC1/CAPN7/TGFBR2/CLASP2/HBEGF/DOCK5/ADAM9/ENPP2/PTK2/GLIPR2/EPB41L4B",25
"GO:0014037","Schwann cell differentiation","25/5817","50/18860",0.5,1.62111053807805,2.9368354727329,0.0035474830617359,0.0457062909112681,NA,"SKI/PARD3/CDK1/PALS1/DICER1/MAP2K1/NTRK3/FA2H/NF1/ERBB2/GRB2/AKT2/SOS1/PPP3R1/NAB1/MAPK1/RAF1/SLC25A46/SH3TC2/POU3F2/LAMA2/ADGRG6/ARHGEF10/NDRG1/NTRK2",25
"GO:0046627","negative regulation of insulin receptor signaling pathway","25/5817","50/18860",0.5,1.62111053807805,2.9368354727329,0.0035474830617359,0.0457062909112681,NA,"MTOR/PRKCQ/PIP4K2A/PTPRJ/ZNF592/PRKCB/PIP4K2B/RPS6KB1/PTPN2/IL1B/GRB14/MSTN/NCOA5/PTPN1/PRKCD/AHSG/PRKAA1/MIR103A1/ENPP1/GRB10/KANK1/GPR21/MAPKAP1/PTPRE/PID1",25
"GO:2000573","positive regulation of DNA biosynthetic process","23/5817","45/18860",0.511111111111111,1.657135216702,2.94733161585254,0.00355850317870493,0.0457552771801431,NA,"USP1/NOX4/ATM/PTGES3/RFC3/HSP90AA1/PARN/PRKD2/CCT4/CCT7/PCNA/CCT8/CTNNB1/ATR/HNRNPD/NAF1/CCT5/FBXO4/FGFR4/TCP1/POT1/TNKS/DSCC1",23
"GO:0034394","protein localization to cell surface","32/5817","68/18860",0.470588235294118,1.52575109466169,2.90046918007461,0.00359790688021088,0.0460750135629429,NA,"EPHB2/LEPROT/LRIG2/CD247/ACTN2/RIC3/BDNF/STX3/PICALM/JAM3/FBLN5/MAP1A/FGF7/RAB11A/MESD/GGA3/NEDD4L/COMMD1/VPS54/RAB11FIP5/UNC50/ERBB4/TM9SF4/GPD1L/CTNNB1/USP4/ANK2/AP3B1/GOPC/PTPRK/ANGPT1/ASTN2",32
"GO:1903078","positive regulation of protein localization to plasma membrane","32/5817","68/18860",0.470588235294118,1.52575109466169,2.90046918007461,0.00359790688021088,0.0460750135629429,NA,"EPHB2/ATP2B4/CNST/KIF5B/SORBS1/RAB11FIP2/ZDHHC5/STX3/PRKCH/AKAP5/RAB11A/PRKCE/NRXN1/SPTBN1/COMMD1/DPP10/ACSL3/PRNP/STAC/EPHA3/ATP2C1/PLS1/PRKCI/DLG1/PIK3R1/SQSTM1/RACK1/EGFR/CD36/ZDHHC2/LYN/ANXA13",32
"GO:0008360","regulation of cell shape","59/5817","141/18860",0.418439716312057,1.35667406732773,2.83896398731876,0.00360671882794451,0.0460947392143957,NA,"PALMD/RHOU/BAMBI/RHOBTB1/GAS2/YPEL4/MARK2/RDX/EPS8/FGD4/ITGA7/FGD6/WASF3/COCH/FERMT2/SYNE3/CYFIP1/CFDP1/MYH10/MIR21/GNA13/MYL12B/EPB41L3/HPN/ARHGAP35/WDPCP/ARHGAP15/PRPF40A/FN1/BRWD1/S100B/NF2/MYH9/FGD5/LIMD1/TBCCD1/DLG1/KIT/KDR/SHROOM3/MYO10/HEXB/RASA1/CDC42SE2/DIAPH1/PHIP/FYN/ARHGAP18/SEPTIN7/SEMA3E/MKLN1/PRAG1/DMTN/RHOBTB2/PTK2B/PTK2/SEMA4D/PALM2AKAP2/LPAR1",59
